sample_idx,n_tokens,total_kl,rock_count,nonrock_high_count,rock_kl,nonrock_high_kl,rock_pct,nonrock_high_pct,rock_kl_share,nonrock_high_kl_share
131,486,72.45800786325164,273,12,35.83548881208269,32.03514623641968,56.17283950617284,2.4691358024691357,49.456905963677876,44.212016285182564
132,4096,559.9744893208198,2329,126,269.9766809817911,177.66144770383835,56.8603515625,3.076171875,48.21231790563167,31.726703821690137
133,3785,354.1176529250715,1937,70,182.89057709500884,92.98035669326782,51.17569352708058,1.8494055482166447,51.64683985232079,26.25691092359683
134,1395,200.20819105064416,632,43,90.93085298546956,76.10434889793396,45.30465949820788,3.082437275985663,45.41814823274034,38.0126050280744
135,532,104.45979553309648,272,14,64.97147325954947,34.27118343114853,51.12781954887218,2.6315789473684212,62.19758800788027,32.808013127203786
136,684,131.51922507542716,365,29,73.83492270297852,49.17144352197647,53.36257309941521,4.239766081871345,56.14002261694721,37.38726676178051
137,2431,200.85594780776387,1117,39,90.95389391302002,78.73897802829742,45.948169477581246,1.6042780748663101,45.28314690490052,39.20171590022183
138,445,72.34395782101429,261,19,30.831600318093518,34.48650902509689,58.651685393258425,4.269662921348314,42.61807239572624,47.670199507773326
139,4096,591.0028198408244,1802,139,285.4333858023138,225.0843670964241,43.994140625,3.3935546875,48.29645074776293,38.08515958638681
140,2148,590.1189464582183,870,150,224.35092725639973,270.71454787254333,40.502793296089386,6.983240223463687,38.01791632058441,45.87457316822661
141,918,120.01664735642288,517,27,62.44811891022786,47.62777245044708,56.31808278867102,2.9411764705882355,52.0328806759372,39.68430505228424
142,4096,430.9004751482847,2276,94,225.04619975919036,140.21305990219116,55.56640625,2.294921875,52.22695558220161,32.539546366000174
143,336,34.08795946896833,203,8,17.60991779058902,14.667806684970856,60.416666666666664,2.380952380952381,51.660228611278576,43.02928926656218
144,4096,290.97003911436207,2252,58,142.70235536103908,81.1736963391304,54.98046875,1.416015625,49.04365954494433,27.89761330279992
145,3085,333.904943150422,1494,71,142.6854925274022,148.98889708518982,48.427876823338735,2.3014586709886546,42.73236903328002,44.62015317277627
146,430,48.754904305288306,259,13,20.410805352455277,22.958430767059326,60.23255813953488,3.0232558139534884,41.864107095050485,47.089479703007214
147,4096,734.6582070221655,2165,157,359.9935844513114,254.38734406232834,52.8564453125,3.8330078125,49.00150587175704,34.626625229363725
148,690,79.77481485859634,363,13,46.7125015331716,26.901888370513916,52.608695652173914,1.8840579710144927,58.55544963152988,33.72228242484606
149,1782,160.88685384069396,955,32,85.22140688080944,48.036948680877686,53.59147025813692,1.7957351290684624,52.96977648975192,29.85759714615505
150,4096,337.26772938982754,1972,81,160.3747196628773,105.83215862512589,48.14453125,1.9775390625,47.55116060259349,31.37927213391971
151,420,78.24687707415134,229,17,41.64778073453842,27.365888714790344,54.523809523809526,4.0476190476190474,53.22612517183342,34.97377753345583
152,293,43.4382155928228,136,9,16.14645385274662,25.43346345424652,46.41638225255973,3.0716723549488054,37.17107996354819,58.55089373986356
153,433,33.29146730891076,246,8,18.40188794783753,11.154467463493347,56.812933025404156,1.8475750577367205,55.275088289401104,33.50548463361888
154,323,64.71421036333132,178,4,35.69588285871349,28.023384749889374,55.10835913312693,1.238390092879257,55.15926511086607,43.30329396365179
155,2919,206.66243439748513,1608,50,99.76555382404925,68.90424287319183,55.08735868448099,1.7129153819801302,48.274643679152994,33.34144547076444
156,499,84.38110862816731,263,19,35.231730875264134,44.391670405864716,52.705410821643284,3.8076152304609217,41.753102617454125,52.608541328226046
157,513,115.8165338403489,293,19,69.96495228277274,38.3435423374176,57.1150097465887,3.7037037037037037,60.41015903585772,33.10714028989464
158,4096,253.0737169677269,1781,53,122.81308276342888,84.7361598610878,43.4814453125,1.2939453125,48.52858061870192,33.482797374764026
159,538,138.8489010425172,300,30,80.85541836197761,47.231284618377686,55.762081784386616,5.5762081784386615,58.23266713304321,34.016318648366465
160,273,43.228919166239784,160,6,21.210017658103936,20.816769242286682,58.608058608058606,2.197802197802198,49.06441814226109,48.154729851640205
161,4096,430.43739484752,1933,96,188.40614976074792,128.46003437042236,47.1923828125,2.34375,43.77086006374742,29.844069290478025
162,192,29.609016107743326,94,8,14.530123096951403,12.311266422271729,48.958333333333336,4.166666666666667,49.07330606352535,41.57945126400906
163,1044,57.403070632526834,547,16,31.199866938354848,19.255714774131775,52.39463601532567,1.5325670498084292,54.3522612894436,33.54474693069944
164,1603,173.7475725429139,815,32,81.01582382331067,53.26933711767197,50.842170929507176,1.9962570180910792,46.62846371755817,30.65903962745435
165,505,33.8153520837037,310,10,18.908232669964992,12.886011600494385,61.386138613861384,1.9801980198019802,55.916119468935676,38.10698634335502
166,3613,367.1385592705284,1478,83,135.42694293126146,149.87912166118622,40.907832825906446,2.2972598948242458,36.887147784297774,40.82358495903636
