token_id,token_string,frequency,rock_count,rock_rate,avg_loss_before,avg_loss_after,avg_improvement,avg_teacher_entropy,avg_student_entropy_before,avg_student_entropy_after,math500_delta,math500_ci_lo,math500_ci_hi,math500_p,math500_category,ifeval_delta,ifeval_ci_lo,ifeval_ci_hi,ifeval_p,ifeval_category
17903, transportation,36,14,0.3888888888888889,0.7644329307626726,0.8512251599070927,-0.08679222914442009,0.9650569604192343,1.065138490508414,0.9776858097045786,-0.016000000000000014,-0.038000000000000034,0.008000000000000007,0.207,Neutral,0.001848428835489857,-0.009242144177449174,0.012939001848428888,0.8662,Neutral
17976, rounded,37,12,0.32432432432432434,0.8998293281087713,0.8859429909603038,0.013886337148467431,1.053192156059269,1.1062634971412253,1.1197008699517617,0.008000000000000007,-0.016000000000000014,0.03200000000000003,0.5648,Neutral,0.001848428835489857,-0.012939001848428777,0.01663585951940849,0.897,Neutral
18580, strategic,37,15,0.40540540540540543,1.2498980698150557,1.2093578288079918,0.04054024100706388,1.2417971743522465,1.3715850976673332,1.3852323511162319,-0.008000000000000007,-0.03200000000000003,0.016000000000000014,0.5976,Neutral,0.001848428835489857,-0.011090573012939031,0.014787430683918745,0.9082,Neutral
18654,also,39,13,0.3333333333333333,1.0232922483126645,0.8916090566620906,0.13168319165057396,1.030440704538845,1.0555714583617652,1.0671767115981754,-0.0020000000000000018,-0.02400000000000002,0.02200000000000002,0.9402,Neutral,-0.00554528650646946,-0.020332717190388205,0.011090573012939031,0.5692,Neutral
1866,true,32,11,0.34375,0.8909000745500664,0.794187370329027,0.09671270422103939,1.180698062089803,1.1320461725506057,1.2621257167600106,0.0020000000000000018,-0.02199999999999991,0.026000000000000023,0.9252,Neutral,0.001848428835489857,-0.011090573012939031,0.014787430683918745,0.8906,Neutral
18663, separated,62,19,0.3064516129032258,0.9865180162340831,1.1275191105734423,-0.14100109433935926,0.6550522127890285,0.6746210714869713,0.6596100431988963,0.0020000000000000018,-0.02199999999999991,0.026000000000000023,0.9252,Neutral,0.001848428835489857,-0.012939001848428888,0.01663585951940849,0.8966,Neutral
18776, flexible,40,21,0.525,1.3258186058257706,1.3765838358085603,-0.05076522998278965,1.064136109687388,1.211134804226458,1.2042447628453374,0.0020000000000000018,-0.02200000000000002,0.026000000000000023,0.9212,Neutral,-0.001848428835489857,-0.014787430683918634,0.011090573012939031,0.8878,Neutral
18822, repeatedly,41,15,0.36585365853658536,0.47986882562797356,0.7674850932412594,-0.2876162676132858,0.9396200750119666,0.9849604220447562,0.9194885570408277,-0.006000000000000005,-0.026000000000000023,0.014000000000000012,0.6392,Neutral,0.0,-0.014787430683918634,0.014787430683918634,1.0974,Neutral
19798,direct,31,12,0.3870967741935484,1.1866063904618063,1.03636261243974,0.15024377802206623,0.9076423242447837,1.083169825014568,1.0930750577920867,-0.006000000000000005,-0.028000000000000025,0.018000000000000016,0.689,Neutral,0.00554528650646946,-0.00554528650646946,0.01663585951940849,0.3974,Neutral
20599,skip,31,12,0.3870967741935484,1.3987024677219324,1.1907280211529019,0.20797444656903052,1.0143001955533575,0.8874426410326364,0.8962454862383956,0.0020000000000000018,-0.020000000000000018,0.02400000000000002,0.9258,Neutral,0.0,-0.014787430683918634,0.014787430683918634,1.101,Neutral
